foo
foo
$GPRMC,031211.00,A,3700.09254,N,11202.13199,W,0.002,331.15,190623,10.18,E,D*1F
$GPRMC,031212.00,A,3700.09255,N,11202.13197,W,0.002,331.16,190623,10.18,E,D*10
$GPRMC,031213.00,A,3700.09256,N,11202.13193,W,0.002,331.18,190623,10.18,E,D*18
$GPRMC,031214.00,A,3700.09257,N,11202.13189,W,0.002,331.19,190623,10.18,E,D*14
$GPRMC,031215.00,A,3700.09256,N,11202.13184,W,0.004,331.18,190623,10.18,E,D*1E
$GPRMC,031216.00,A,3700.09256,N,11202.13180,W,0.002,331.19,190623,10.18,E,D*1E
$GPRMC,031217.00,A,3700.09255,N,11202.13175,W,0.003,331.19,190623,10.18,E,D*17
$GPRMC,031218.00,A,3700.09252,N,11202.13169,W,0.003,331.20,190623,10.18,E,D*18
$GPRMC,031219.00,A,3700.09252,N,11202.13163,W,0.002,331.21,190623,10.18,E,D*13
$GPRMC,031220.00,A,3700.09251,N,11202.13157,W,0.002,331.19,190623,10.18,E,D*16
$GPRMC,031221.00,A,3700.09249,N,11202.13152,W,0.004,331.20,190623,10.18,E,D*17
$GPRMC,031222.00,A,3700.09248,N,11202.13147,W,0.002,331.23,190623,10.18,E,D*14
$GPRMC,031223.00,A,3700.09247,N,11202.13142,W,0.003,331.24,190623,10.18,E,D*19
$GPRMC,031224.00,A,3700.09246,N,11202.13138,W,0.002,331.22,190623,10.18,E,D*15
$GPRMC,031225.00,A,3700.09244,N,11202.13136,W,0.004,331.23,190623,10.18,E,D*1F
$GPRMC,031226.00,A,3700.09244,N,11202.13132,W,0.001,331.23,190623,10.18,E,D*1D
$GPRMC,031227.00,A,3700.09243,N,11202.13128,W,0.003,331.24,190623,10.18,E,D*15
$GPRMC,031228.00,A,3700.09243,N,11202.13125,W,0.002,331.23,190623,10.18,E,D*11
$GPRMC,031229.00,A,3700.09242,N,11202.13124,W,0.002,331.24,190623,10.18,E,D*17
$GPRMC,031230.00,A,3700.09239,N,11202.13123,W,0.001,331.22,190623,10.18,E,D*11
$GPRMC,031231.00,A,3700.09239,N,11202.13122,W,0.001,331.24,190623,10.18,E,D*17
$GPRMC,031232.00,A,3700.09237,N,11202.13121,W,0.002,331.25,190623,10.18,E,D*1B
$GPRMC,031233.00,A,3700.09236,N,11202.13119,W,0.002,331.28,190623,10.18,E,D*1D
$GPRMC,031234.00,A,3700.09235,N,11202.13118,W,0.005,331.28,190623,10.18,E,D*1F
$GPRMC,031235.00,A,3700.09234,N,11202.13117,W,0.002,331.29,190623,10.18,E,D*16
$GPRMC,031236.00,A,3700.09233,N,11202.13115,W,0.001,331.30,190623,10.18,E,D*1B
$GPRMC,031237.00,A,3700.09232,N,11202.13113,W,0.001,331.31,190623,10.18,E,D*1C
$GPRMC,031238.00,A,3700.09231,N,11202.13112,W,0.002,331.31,190623,10.18,E,D*12
$GPRMC,031239.00,A,3700.09230,N,11202.13111,W,0.003,331.31,190623,10.18,E,D*10
$GPRMC,031240.00,A,3700.09229,N,11202.13110,W,0.002,331.30,190623,10.18,E,D*17
$GPRMC,031241.00,A,3700.09228,N,11202.13109,W,0.001,331.31,190623,10.18,E,D*1D
$GPRMC,031242.00,A,3700.09226,N,11202.13109,W,0.001,331.30,190623,10.18,E,D*11
$GPRMC,031243.00,A,3700.09224,N,11202.13107,W,0.002,331.33,190623,10.18,E,D*1C
$GPRMC,031244.00,A,3700.09222,N,11202.13107,W,0.000,331.33,190623,10.18,E,D*1F
$GPRMC,031245.00,A,3700.09219,N,11202.13107,W,0.001,331.33,190623,10.18,E,D*17
